,tmdbId,budget,worldwide_gross,domestic_gross,popularity,score_tmdb,genre_popularity,runtime
892,11808,60000000.0,102367405.0,57167405.0,10.163,6.3,17780.0,131
893,17941,0.0,0.0,13513622.0,4.319,5.7,20977.0,96
894,10668,5000000.0,0.0,1692872.0,6.976,6.6,23169.0,106
895,9313,35000000.0,0.0,56968902.0,9.368,6.5,25747.0,132
896,42807,27000000.0,76000000.0,10297897.0,4.7669999999999995,6.0,28387.5,122
897,617,20000000.0,67200000.0,29753944.0,15.327,6.3,21037.25,108
898,36568,23000000.0,0.0,27008669.0,5.742999999999999,6.2,17292.0,91
899,5910,0.0,0.0,233986.0,4.931,7.6,28387.5,103
900,32911,7000000.0,0.0,258212.0,2.23,5.7,27466.666666666668,88
901,32456,1000000.0,2057193.0,1950218.0,4.27,5.4,37877.5,84
902,32144,0.0,0.0,121875.0,0.935,5.7,29717.0,110
903,17127,15000000.0,46905889.0,29106737.0,5.898,5.8,23535.5,111
904,40688,24000000.0,4562146.0,4308981.0,3.048,4.0,19170.5,93
905,17133,0.0,271375.0,215553.0,2.086,5.5,26336.5,102
906,19848,4500000.0,0.0,23031390.0,3.0039999999999996,6.3,37877.5,104
907,17644,15000000.0,0.0,11144518.0,0.986,2.9,10090.0,76
908,2157,80000000.0,136159423.0,69117629.0,11.751,5.2,14151.333333333334,130
909,8838,60000000.0,0.0,32940507.0,9.424,6.2,28227.666666666668,111
910,29193,10000000.0,13835130.0,10200000.0,5.858,7.1,21037.25,110
911,16980,8000000.0,0.0,2987297.0,4.535,6.6,37877.5,113
912,27472,0.0,0.0,18912328.0,2.229,6.4,31696.0,97
913,47881,0.0,7985929.0,7985929.0,3.8489999999999998,5.3,31696.0,103
914,9469,25000000.0,21567853.0,21554585.0,6.729,6.8,44059.0,136
915,12488,25000000.0,0.0,1534569.0,3.9219999999999997,5.5,32518.0,114
916,81367,0.0,0.0,34488.0,1.374,5.4,19170.5,78
917,267,0.0,1535558.0,1535558.0,5.9639999999999995,7.1,29717.0,103
918,16148,5000000.0,1980338.0,1980338.0,6.127999999999999,6.3,19690.0,116
919,9449,29000000.0,0.0,22359293.0,6.159,5.9,14966.25,89
920,15513,0.0,0.0,4002640.0,1.95,5.7,23535.5,100
921,31220,0.0,0.0,7514883.0,3.63,4.7,31696.0,94
922,29825,0.0,0.0,247745.0,1.8230000000000002,5.6,31696.0,105
923,10622,0.0,18814720.0,12674183.0,6.843,6.2,25671.5,97
924,30020,0.0,0.0,311873.0,5.245,7.3,44059.0,95
925,17139,4500000.0,0.0,713413.0,3.4339999999999997,7.6,44059.0,122
926,10216,0.0,19165560.0,19165560.0,12.798,4.6,10164.5,93
927,9771,18000000.0,3572443.0,3551208.0,2.4419999999999997,4.3,31696.0,100
928,24560,0.0,0.0,219932.0,2.613,5.3,31696.0,91
929,9448,13000000.0,27007143.0,27052167.0,6.827000000000001,5.9,21353.0,91
930,38618,20000000.0,0.0,2147114.0,1.4,3.8,16591.0,100
931,18316,0.0,0.0,12829351.0,5.008,5.2,20312.0,89
932,4415,0.0,14096321.0,14096321.0,6.853,7.2,19073.75,134
933,39467,0.0,0.0,212267.0,1.287,5.0,23535.5,109
934,55561,0.0,0.0,444354.0,1.4169999999999998,5.7,31696.0,96
935,8656,75000000.0,140464664.0,140464664.0,11.184000000000001,6.0,24769.333333333332,120
936,58680,13000000.0,8026971.0,8026971.0,1.5219999999999998,4.5,23535.5,84
937,35796,7000000.0,0.0,106292.0,2.9730000000000003,7.5,44059.0,101
938,929,130000000.0,379014294.0,136314294.0,9.709,5.5,16632.0,139
939,9452,30000000.0,29202884.0,26525834.0,7.212000000000001,6.3,30376.666666666668,108
940,1878,18500000.0,10680275.0,10680275.0,10.697000000000001,7.2,29763.333333333332,118
941,9844,5000000.0,5879254.0,5881367.0,7.19,6.0,30376.666666666668,105
942,14342,30000000.0,0.0,6114928.0,7.22,5.6,15766.666666666666,90
943,9715,30000000.0,0.0,60053195.0,5.81,6.0,30376.666666666668,114
944,26610,0.0,0.0,221173.0,4.837,6.7,23811.0,96
945,1965,60000000.0,128038368.0,67638368.0,7.48,6.4,20977.0,107
946,6068,70000000.0,164000000.0,74329966.0,7.4639999999999995,5.7,20202.0,98
947,15037,10000000.0,25605015.0,25339117.0,7.149,6.2,30376.666666666668,100
948,50043,0.0,0.0,1200000.0,1.875,5.8,31696.0,108
949,37636,0.0,1929168.0,1929168.0,3.748,6.5,29717.0,101
950,17044,0.0,0.0,146083.0,1.962,6.5,24102.0,111
951,21334,180000.0,900000.0,925402.0,6.087999999999999,7.9,37877.5,89
952,37410,0.0,1334786.0,1338335.0,2.787,6.9,37877.5,137
953,53765,0.0,0.0,287752.0,1.882,6.0,23535.5,103
954,10674,90000000.0,304320254.0,120620254.0,15.249,7.9,17221.714285714286,88
955,846,66000000.0,189198313.0,83898313.0,8.931000000000001,6.7,13801.8,121
956,3050,71500000.0,294456605.0,144156605.0,11.639000000000001,5.5,31696.0,85
957,1389,48000000.0,77745568.0,37562568.0,7.999,6.6,24964.6,123
958,20862,2000000.0,0.0,6719300.0,2.735,6.8,37877.5,89
959,9464,1500000.0,2375097.0,2375097.0,5.689,7.2,29717.0,110
960,95,140000000.0,553799566.0,201573391.0,14.125,6.6,16317.75,151
961,944,140000000.0,285444603.0,130444603.0,7.905,6.5,21259.0,127
962,35680,0.0,0.0,29767901.0,4.1930000000000005,5.8,19170.5,88
963,11551,40000000.0,54682547.0,54682547.0,6.474,6.3,6170.0,108
964,473,60000.0,3221152.0,3216970.0,10.892000000000001,7.1,24769.333333333332,84
965,544,23000000.0,369884651.0,176484651.0,11.939,6.5,23535.5,119
966,746,23000000.0,43984230.0,43984230.0,8.891,7.6,44059.0,163
967,380,25000000.0,412800000.0,172825435.0,11.042,7.7,44059.0,133
968,403,7500000.0,145793296.0,106593296.0,6.992999999999999,7.2,44059.0,99
969,15389,225000.0,0.0,2938208.0,2.653,6.7,31696.0,98
970,13597,25000000.0,12729917.0,12729917.0,9.87,7.3,8288.333333333334,101
971,10072,4500000.0,44793222.0,44793222.0,10.933,6.5,16017.0,96
972,10131,13000000.0,72500000.0,49369899.0,8.072000000000001,5.8,16017.0,93
973,11284,11000000.0,34872033.0,34872033.0,10.41,5.2,11057.0,89
974,10281,2800000.0,19170001.0,19170001.0,10.292,5.3,11057.0,88
975,10283,5000000.0,14000000.0,14343976.0,8.593,4.8,11057.0,100
976,11357,5000000.0,17768757.0,17768757.0,10.192,5.9,11057.0,88
977,10585,9000000.0,44196684.0,33244684.0,10.051,6.4,16017.0,87
978,11186,13000000.0,35763605.0,28501605.0,6.904,5.9,16017.0,84
979,11187,13000000.0,20560255.0,14960255.0,9.823,5.6,21243.333333333332,90
980,11133,19000000.0,40996665.0,40996665.0,6.312,5.8,16017.0,91
981,10306,10500000.0,14144000.0,14114488.0,7.797999999999999,4.8,16017.0,98
982,11587,0.0,39024251.0,26098824.0,6.818,6.0,11057.0,110
983,941,15000000.0,120207127.0,65207127.0,14.077,7.1,27029.5,110
984,942,28000000.0,227853986.0,147253986.0,10.892000000000001,6.8,27029.5,114
985,943,35000000.0,321731527.0,144731527.0,8.631,6.6,27029.5,118
986,928,50000000.0,41482207.0,41482207.0,11.4,6.3,21376.5,106
987,9342,65000000.0,250288523.0,94095523.0,10.292,6.4,22239.333333333332,136
988,165,40000000.0,332000000.0,118500000.0,11.293,7.7,18167.666666666668,108
989,196,40000000.0,244527583.0,87727583.0,7.287000000000001,7.4,14143.0,118
990,859,14000000.0,34670720.0,34700000.0,8.798,7.2,29717.0,119
991,11051,7000000.0,8373585.0,7630564.0,7.416,7.3,44059.0,164
992,242,54000000.0,136766062.0,66666062.0,11.53,7.3,21037.25,162
993,1411,0.0,1277401.0,1277401.0,3.4419999999999997,6.2,25228.0,100
994,9769,62000000.0,1060056.0,1400000.0,8.442,7.1,29717.0,137
995,857,70000000.0,481840909.0,216540909.0,17.730999999999998,8.1,22617.0,169
996,13962,0.0,0.0,30577969.0,6.667999999999999,5.3,19170.5,93
997,65157,5000000.0,8153677.0,8153677.0,1.732,5.9,10090.0,83
998,11164,0.0,45610410.0,45610410.0,7.3260000000000005,5.9,19170.5,106
999,24736,0.0,12890752.0,12890752.0,3.428,6.3,19903.5,100
1000,10122,9000000.0,18564613.0,18564613.0,5.605,7.0,9817.333333333334,90
1001,9994,14000000.0,38625550.0,38600000.0,7.558,7.1,11227.25,74
1002,10439,28000000.0,39514713.0,39514713.0,7.932,6.8,14346.75,96
1003,11158,40000000.0,58662452.0,58662452.0,7.712999999999999,5.1,15871.0,89
1004,9354,18000000.0,222724172.0,130724172.0,8.666,6.2,13827.4,93
1005,9820,0.0,0.0,66308518.0,9.125,7.0,17905.333333333332,128
1006,14013,0.0,7027290.0,6940185.0,6.882999999999999,6.0,31696.0,103
1007,11974,0.0,36602000.0,36602000.0,10.071,6.7,31696.0,101
1008,793,6000000.0,8551228.0,8551228.0,10.417,7.7,23811.0,120
1009,10144,40000000.0,222300000.0,111543479.0,21.99,7.3,12591.6,83
1010,10414,10000000.0,50752337.0,50752337.0,7.131,6.4,19170.5,100
1011,10437,12000000.0,27281507.0,27281507.0,9.283,7.3,13894.0,85
1012,15300,15000000.0,0.0,2819485.0,4.819,6.5,4993.0,121
1013,11135,30000000.0,47431461.0,27931461.0,1.925,6.6,8693.666666666666,100
1014,10249,35000000.0,62000000.0,46704056.0,6.2,6.4,14151.333333333334,108
1015,65158,19200000.0,3337685.0,3337685.0,1.041,6.0,28797.0,102
1016,41841,32000000.0,0.0,8247627.0,1.7630000000000001,6.0,7559.5,98
1017,10419,0.0,5632086.0,5632086.0,5.073,6.8,24102.0,112
1018,11675,17000000.0,55041738.0,55041738.0,10.283,5.9,16017.0,86
1019,2107,0.0,0.0,28862081.0,6.966,6.6,23535.5,95
1020,13697,0.0,0.0,33243020.0,6.336,6.6,28387.5,134
1021,19158,10500000.0,11582891.0,11582891.0,6.513999999999999,4.9,16017.0,89
1022,9980,10000000.0,7433663.0,7433663.0,7.725,5.4,11057.0,98
1023,10657,0.0,0.0,15185672.0,6.526,6.1,27558.0,120
1024,11497,13800000.0,27100027.0,27100027.0,7.166,6.6,19258.0,84
1025,2907,30000000.0,191502426.0,113502000.0,11.368,6.9,15443.333333333334,99
1026,8688,73000000.0,103891409.0,55585389.0,8.215,5.9,14934.25,98
1027,16155,1000000.0,0.0,21210.0,2.636,5.9,31696.0,88
1028,14367,0.0,34368475.0,34368475.0,7.1979999999999995,6.7,22615.5,102
1029,4978,0.0,84542002.0,47483002.0,7.781000000000001,6.7,14444.25,80
1030,10380,0.0,40766041.0,22166041.0,8.916,6.3,6298.2,75
1031,11522,9000000.0,40471663.0,40471663.0,7.775,6.7,30376.666666666668,96
1032,13853,15000000.0,0.0,1953732.0,3.267,4.7,21861.0,98
1033,37530,0.0,7800000.0,7800000.0,6.236000000000001,5.5,16914.0,88
1034,11937,0.0,0.0,6291444.0,12.548,6.4,31696.0,98
1035,21661,0.0,10224116.0,10215386.0,4.224,4.6,19170.5,90
1036,9320,60000000.0,48585416.0,23322832.0,7.024,4.3,16591.0,89
1037,33644,20000000.0,37672350.0,37672350.0,3.259,5.6,29717.0,124
1038,14662,5000000.0,0.0,5480318.0,6.805,6.5,37877.5,91
1039,10692,111000.0,0.0,609939.0,6.513999999999999,6.9,14916.666666666666,83
1040,34636,36000000.0,16283667.0,17373527.0,5.721,5.5,9389.666666666666,90
1041,77469,5000000.0,4710749.0,4710749.0,3.8280000000000003,6.4,37877.5,100
1042,10278,0.0,0.0,8288513.0,4.4239999999999995,6.4,23281.75,111
1043,36647,45000000.0,131183530.0,70087718.0,10.293,6.6,17227.0,120
1044,17915,0.0,15.0,15814088.0,2.574,5.7,29717.0,126
1045,14557,14000000.0,0.0,15062898.0,4.2139999999999995,5.6,31696.0,96
1046,34637,0.0,0.0,1333379.0,1.411,6.2,10265.333333333334,90
1047,4011,15000000.0,73326666.0,73707461.0,23.834,7.3,19842.5,92
1048,3682,13000000.0,16757163.0,16574731.0,7.182,5.6,44059.0,93
1049,847,35000000.0,57269863.0,57269863.0,9.84,7.0,13723.666666666666,126
1050,117,25000000.0,76270454.0,76270454.0,14.707,7.8,25474.0,119
1051,14577,13000000.0,0.0,9975684.0,5.858,6.5,31696.0,82
1052,37498,35000000.0,0.0,10076136.0,6.224,4.8,19647.0,91
1053,38621,0.0,0.0,784419.0,1.693,7.0,44059.0,103
1054,10220,12000000.0,22921898.0,22905674.0,9.47,7.0,44059.0,121
1055,22796,30000000.0,18253415.0,18252684.0,4.534,6.6,44059.0,114
1056,22256,25000000.0,777423.0,777423.0,3.053,6.5,44059.0,117
1057,12626,20000000.0,51249404.0,51249404.0,6.4510000000000005,6.8,30376.666666666668,133
1058,37818,0.0,0.0,2700000.0,0.74,3.6,23535.5,108
1059,3525,28000000.0,103173635.0,64000000.0,7.879,6.5,30376.666666666668,113
1060,2321,10000000.0,21486757.0,21486757.0,7.778,5.8,31696.0,104
1061,2028,0.0,20036737.0,20781385.0,6.455,7.3,30376.666666666668,100
1062,16384,0.0,0.0,23591472.0,4.7669999999999995,6.0,31696.0,97
1063,91217,0.0,0.0,6070725.0,1.7530000000000001,7.2,44059.0,115
1064,10699,42000000.0,0.0,19507345.0,5.518,6.3,37877.5,119
1065,11597,43000000.0,23278931.0,21452082.0,5.718999999999999,5.2,19842.5,118
1066,18282,0.0,0.0,13431806.0,5.052,6.2,31696.0,93
1067,18169,0.0,38702310.0,38702310.0,3.86,5.7,30376.666666666668,113
1068,11082,0.0,18875011.0,18875011.0,6.0360000000000005,5.9,24341.666666666668,97
1069,5971,20000000.0,0.0,10555348.0,7.007999999999999,6.1,22206.0,106
1070,20096,0.0,0.0,9689816.0,6.01,5.4,23535.5,107
1071,30815,8000000.0,0.0,19018321.0,4.862,5.4,13687.0,102
1072,881,40000000.0,243240178.0,141340178.0,9.578,7.3,25917.333333333332,138
1073,4478,38000000.0,266614059.0,106614100.0,8.455,6.0,29717.0,117
1074,22318,0.0,0.0,1166199.0,3.81,6.1,44059.0,88
1075,53113,30000000.0,0.0,23245840.0,3.694,6.5,44059.0,127
1076,2109,33000000.0,244386864.0,141153686.0,10.612,6.8,21259.0,98
1077,24746,2000000.0,124494.0,124494.0,3.1439999999999997,5.8,14151.333333333334,91
1078,8195,55000000.0,41610884.0,41616262.0,7.822,6.9,17780.0,122
1079,9877,14000000.0,72527595.0,38072438.0,9.585,5.7,16017.0,99
1080,26618,8000000.0,0.0,1789892.0,3.992,6.3,12716.0,104
1081,11855,6000000.0,0.0,2281761.0,4.257,6.0,37877.5,87
1082,24016,25000000.0,2075084.0,2075084.0,4.508,6.7,44059.0,138
1083,10403,8000000.0,21706101.0,21706100.0,6.776,7.1,29490.333333333332,124
1084,162,20000000.0,53000000.0,56362352.0,16.989,7.6,22474.333333333332,105
1085,8916,105000000.0,171757863.0,90757863.0,9.349,6.1,13153.2,83
1086,28134,0.0,2197921.0,2197921.0,1.131,5.8,31696.0,101
1087,9429,17000000.0,30331165.0,30324946.0,8.031,6.0,31696.0,82
1088,12159,85000000.0,71485043.0,55485043.0,8.703,7.1,20239.5,113
1089,27791,1100000.0,631221.0,631221.0,3.2510000000000003,4.8,20977.0,85
1090,10377,11000000.0,64088552.0,52929168.0,8.865,7.4,31696.0,120
1091,4975,0.0,0.0,343023.0,1.915,6.9,44059.0,87
1092,9713,60000000.0,0.0,12065985.0,7.072,4.9,31696.0,114
1093,9821,0.0,0.0,2643689.0,4.735,7.3,44059.0,100
1094,1890,0.0,31853080.0,31853080.0,6.371,7.0,44059.0,119
1095,39437,80000000.0,0.0,22852487.0,3.0069999999999997,5.7,44059.0,172
1096,11932,25000000.0,50671850.0,32383850.0,7.855,5.6,21243.333333333332,89
1097,6435,48000000.0,46683377.0,46683377.0,10.821,6.5,18455.0,104
1098,10683,3000000.0,2807390.0,2807390.0,6.869,7.6,37877.5,134
1099,9445,14000000.0,0.0,8838938.0,5.648,6.5,32518.0,111
1100,2657,40000000.0,0.0,40568025.0,6.017,7.2,27914.666666666668,124
1101,9425,60000000.0,14567883.0,14567883.0,5.669,6.1,11021.333333333334,99
1102,637,20000000.0,229400000.0,57598247.0,15.363,8.4,23818.75,116
1103,8675,1000000.0,0.0,582024.0,7.79,6.2,31696.0,94
1104,20701,3500000.0,16324573.0,16324573.0,6.268,6.0,13341.0,93
1105,9945,20000000.0,0.0,20241395.0,7.281000000000001,6.1,6563.0,108
1106,73,7500000.0,23875127.0,6719864.0,12.908,8.3,28387.5,119
1107,12888,3000000.0,0.0,9630169.0,3.608,5.9,28387.5,96
1108,3033,3500000.0,6451628.0,6390032.0,4.873,7.1,44059.0,105
1109,9882,70000000.0,116672912.0,40981289.0,7.6339999999999995,6.2,20312.0,116
1110,10663,20000000.0,185991646.0,161491646.0,7.672000000000001,5.9,31696.0,90
1111,4518,30000000.0,82150642.0,30082699.0,7.737,7.2,44059.0,124
1112,1808,0.0,1053788.0,1053788.0,5.619,7.0,44059.0,118
1113,3600,24000000.0,40002112.0,40002112.0,8.363999999999999,5.2,12810.333333333334,100
1114,17037,30000000.0,0.0,12213678.0,5.008,5.5,23535.5,86
1115,297,90000000.0,142940100.0,44619100.0,9.068999999999999,7.1,15375.0,178
1116,5332,0.0,0.0,2285194.0,0.9790000000000001,6.3,44059.0,95
1117,123056,0.0,0.0,416393.0,1.5090000000000001,5.8,44059.0,105
1118,10002,0.0,5794184.0,5794184.0,5.731,7.0,26336.5,104
1119,41817,0.0,4100000.0,4134992.0,2.193,5.6,31696.0,100
1120,9798,90000000.0,250649836.0,111549836.0,8.211,6.8,20312.0,132
1121,14444,24000000.0,100491683.0,100494675.0,6.099,5.8,14747.333333333334,79
1122,9487,120000000.0,363258859.0,162798565.0,17.842,6.9,14444.25,95
1123,9466,12000000.0,0.0,5032496.0,6.395,6.0,31696.0,113
1124,666,2900000.0,5596708.0,5595428.0,4.883,8.0,44059.0,113
1125,2042,10000000.0,0.0,12903.0,3.175,6.9,24102.0,103
1126,309,1300000.0,0.0,1647780.0,,7.8,44059.0,105
1127,31947,10000000.0,4711220.0,4711220.0,4.3,4.4,11403.5,105
1128,14628,8000000.0,35150960.0,35150960.0,7.307,5.9,31696.0,95
1129,13698,18000000.0,36611610.0,36611610.0,4.863,6.0,37877.5,112
1130,10466,10000000.0,54999651.0,37499651.0,7.327999999999999,6.4,31696.0,91
1131,12118,0.0,43579163.0,43579163.0,9.064,5.7,22206.0,83
1132,10587,0.0,28061343.0,28061343.0,15.241,5.3,22206.0,88
1133,11895,12000000.0,11567217.0,11567217.0,12.267999999999999,4.9,22206.0,84
1134,12257,15000000.0,10443316.0,10443316.0,4.209,4.7,23535.5,91
1135,37536,3500000.0,9247881.0,9247881.0,1.02,3.7,37877.5,90
1136,10029,10000000.0,9898412.0,9801782.0,6.97,6.3,22206.0,100
1137,11252,60000000.0,37141130.0,21456130.0,5.85,5.0,14916.666666666666,105
1138,8545,0.0,0.0,4595000.0,5.414,6.6,31696.0,97
1139,10223,17000000.0,0.0,16311763.0,9.335,7.1,25917.333333333332,121
1140,9745,85000000.0,0.0,34545030.0,9.148,5.8,27466.666666666668,101
1141,200,58000000.0,118000000.0,70117571.0,7.191,6.4,22088.25,103
1142,9837,70000000.0,218613188.0,101217900.0,12.189,7.1,4621.0,99
1143,11545,9000000.0,17096053.0,17105219.0,7.2860000000000005,7.5,37877.5,93
1144,1934,25000000.0,289317794.0,100317794.0,9.924,6.9,30376.666666666668,123
1145,24951,0.0,0.0,18587135.0,3.9,5.9,19564.333333333332,103
1146,1370,63000000.0,189015611.0,53715611.0,12.995999999999999,5.9,14576.0,102
1147,11285,17500000.0,25024919.0,18924919.0,5.202999999999999,5.4,20484.0,116
1148,1375,42000000.0,119946358.0,40946358.0,10.003,5.5,31853.0,104
1149,15596,11000000.0,91258000.0,91258000.0,7.704,6.3,31696.0,96
1150,13818,20000000.0,0.0,25314289.0,4.107,6.2,37877.5,108
1151,29968,0.0,0.0,32324557.0,4.123,6.1,31696.0,118
1152,44326,0.0,13418091.0,13418091.0,2.673,6.1,32518.0,89
1153,5825,27000000.0,71320000.0,71320000.0,14.811,7.2,31696.0,97
1154,9489,65000000.0,250821495.0,115821495.0,13.857000000000001,6.5,23535.5,119
1155,16885,0.0,1214198.0,1211865.0,3.188,6.9,12716.0,124
1156,8741,52000000.0,98126565.0,36400491.0,13.985,7.4,22617.0,170
1157,9276,15000000.0,40283321.0,40064955.0,12.809000000000001,6.2,10164.5,104
1158,9822,90000000.0,0.0,50632037.0,9.607999999999999,5.9,21241.4,114
1159,10312,90000000.0,202292902.0,135026902.0,9.482000000000001,7.2,37877.5,115
1160,9441,50000000.0,0.0,91137662.0,11.481,7.0,44059.0,124
1161,9422,75000000.0,56702901.0,56702901.0,6.341,6.2,44059.0,115
1162,24525,0.0,0.0,1796328.0,4.013,6.0,44059.0,122
1163,10368,12000000.0,21001563.0,14348123.0,4.235,6.1,26633.333333333332,117
1164,11365,10000000.0,0.0,2157701.0,5.619,6.7,44059.0,118
1165,31662,6000000.0,6330054.0,6302154.0,4.973,6.2,44059.0,114
1166,36136,4500000.0,0.0,1025234.0,3.077,6.4,44059.0,101
1167,1363,0.0,0.0,163810.0,3.109,5.3,20501.0,114
1168,46992,7000000.0,0.0,4874838.0,3.6510000000000002,6.9,44059.0,121
1169,825,14000000.0,3970078.0,3956212.0,3.989,6.8,29717.0,121
1170,15556,60000000.0,0.0,22365133.0,8.482999999999999,5.9,44059.0,128
1171,28902,30000000.0,0.0,12017369.0,4.063,5.5,16017.0,100
1172,14709,16000000.0,0.0,52885587.0,8.16,6.1,37877.5,106
1173,9423,75000000.0,14010690.0,14010690.0,7.111000000000001,5.1,10164.5,99
1174,14443,1000000.0,0.0,1576615.0,2.7739999999999996,3.4,17292.0,100
1175,10658,35000000.0,37962774.0,16295774.0,7.242000000000001,5.1,18167.666666666668,110
1176,24086,0.0,7177431.0,7177431.0,2.496,6.2,26024.0,114
1177,9426,15000000.0,60629159.0,40456565.0,13.245999999999999,7.2,21341.25,96
1178,10344,0.0,38903179.0,20021322.0,6.239,5.3,10164.5,105
1179,15698,0.0,0.0,38500726.0,7.081,6.2,25671.5,107
1180,2620,12000000.0,15945534.0,15945534.0,4.334,5.5,22206.0,88
1181,16337,4700000.0,8025872.0,8025872.0,7.17,5.6,11057.0,89
1182,16780,600000.0,185898.0,141626.0,10.152999999999999,3.8,11057.0,95
1183,12151,0.0,71624879.0,71624879.0,6.189,6.7,31696.0,93
1184,25438,0.0,6797218.0,6797218.0,3.972,5.9,11057.0,98
1185,33278,0.0,8988731.0,8988731.0,4.953,5.8,11057.0,91
1186,274253,0.0,1.0,1444618.0,0.6,5.5,44059.0,103
1187,192,0.0,77200000.0,7153487.0,10.540999999999999,7.4,21037.25,130
1188,10945,0.0,0.0,25587804.0,6.42,6.1,21923.75,105
1189,10013,18000000.0,41382841.0,41382841.0,5.476,6.1,37877.5,103
1190,9671,8800000.0,328203506.0,174635000.0,7.931,6.3,22615.5,97
1191,9396,14000000.0,239606210.0,109305000.0,7.045,5.6,21626.0,108
1192,11038,10000000.0,0.0,21458229.0,3.8810000000000002,5.8,31696.0,104
1193,12278,0.0,0.0,27820000.0,4.529,5.4,31696.0,104
1194,11873,13800000.0,52293982.0,52293982.0,8.157,6.8,44059.0,119
1195,18588,0.0,5186646.0,5186646.0,2.199,6.4,15673.666666666666,110
1196,10015,15000000.0,42724017.0,42724017.0,8.985,6.7,11896.0,130
1197,12715,8000000.0,11949484.0,11834302.0,5.005,5.5,13535.0,104
1198,8388,25000000.0,0.0,39246734.0,9.32,6.3,16882.5,104
1199,45712,30000000.0,0.0,4155234.0,2.7119999999999997,5.5,32518.0,108
1200,8129,0.0,0.0,346696.0,3.2689999999999997,7.2,29717.0,105
1201,1618,0.0,0.0,477903.0,4.188,7.1,23535.5,95
1202,10722,0.0,4367497.0,15324.0,6.686,7.2,22069.333333333332,103
1203,10314,10000000.0,103166989.0,63366989.0,6.255,6.0,23535.5,95
1204,2112,90000000.0,161626121.0,81526121.0,9.787,6.7,20312.0,100
1205,11622,35000000.0,40263020.0,26494611.0,6.337999999999999,6.4,23535.5,112
1206,10207,80000000.0,118880016.0,52880016.0,10.864,6.1,15375.0,126
1207,9849,65000000.0,36850101.0,36830057.0,4.785,5.3,20484.0,94
1208,18892,3500000.0,3076820.0,3071947.0,4.72,5.8,31696.0,87
1209,13466,25000000.0,0.0,32481825.0,7.664,7.6,44059.0,108
1210,15256,6000000.0,6852450.0,6851636.0,4.145,5.9,37877.5,101
1211,8224,40000000.0,96618699.0,36663315.0,10.782,6.2,23811.0,123
1212,18417,35000000.0,0.0,27797271.0,4.415,6.2,30376.666666666668,129
1213,12479,12000000.0,0.0,175370.0,3.45,5.4,20484.0,110
1214,15209,0.0,9090.0,26347.0,1.7369999999999999,5.8,31696.0,92
1215,8913,11500000.0,57469467.0,57469179.0,9.736,6.5,11057.0,103
1216,10906,8000000.0,17092453.0,17092453.0,5.167999999999999,5.3,21376.5,100
1217,9535,80000000.0,176885658.0,106885658.0,7.479,6.4,31696.0,103
1218,9455,25000000.0,15156200.0,15156200.0,6.827000000000001,6.1,24349.75,110
1219,796,10500000.0,75902208.0,38328567.0,9.443999999999999,6.6,44059.0,97
1220,100,0.0,3897569.0,3650677.0,7.205,8.0,21796.333333333332,107
1221,30943,38000000.0,28121100.0,13376506.0,5.03,6.3,44059.0,106
1222,7341,21000000.0,17762705.0,17762705.0,5.982,5.1,11057.0,104
1223,10350,30000000.0,0.0,11576087.0,7.492999999999999,4.3,14459.5,100
1224,9540,13000000.0,8038508.0,9134733.0,7.626,7.1,25364.333333333332,116
1225,31503,0.0,3335984.0,3335984.0,2.258,5.4,31696.0,85
1226,22345,12000000.0,36450736.0,27141959.0,5.886,3.7,31696.0,97
1227,1567,0.0,0.0,54735.0,10.745,7.7,32518.0,93
1228,1641,75000000.0,93888180.0,52888180.0,6.577000000000001,5.3,23535.5,105
1229,47288,25000000.0,12000000.0,11956538.0,2.937,5.5,6273.0,87
1230,10354,55000000.0,0.0,16635339.0,7.306,6.5,16846.5,127
1231,8583,8000000.0,0.0,4530929.0,4.705,7.2,44059.0,111
1232,11374,80000000.0,0.0,22362500.0,8.888,5.9,31696.0,122
1233,16379,50000000.0,13260050.0,13260050.0,4.38,4.2,16181.5,92
1234,28029,14000000.0,0.0,4741987.0,4.601,6.0,29717.0,107
1235,603,63000000.0,463517383.0,171479930.0,27.315,8.1,16632.0,136
1236,4951,30000000.0,53478166.0,38176108.0,14.409,7.5,23535.5,97
1237,8970,75000000.0,29000000.0,28535768.0,4.592,5.3,31696.0,90
1238,11660,6000.0,48482.0,48482.0,6.343,7.2,13363.333333333334,69
1239,9430,20000000.0,28451622.0,16842303.0,6.922999999999999,6.9,22206.0,102
1240,11355,25000000.0,84565230.0,55474756.0,7.936,6.0,23535.5,107
1241,18764,10000000.0,8359717.0,8332431.0,7.5,6.2,25671.5,104
1242,9465,8500000.0,10920544.0,10919177.0,4.2010000000000005,6.6,37877.5,118
1243,1414,0.0,0.0,504223.0,4.335,7.4,29717.0,112
1244,6522,80000000.0,73345029.0,63844974.0,7.377000000000001,6.4,29490.333333333332,108
1245,114719,0.0,94633.0,94633.0,1.3719999999999999,5.3,30376.666666666668,100
1246,10209,12000000.0,0.0,1262786.0,6.917999999999999,6.3,44059.0,98
1247,22826,0.0,0.0,642000.0,4.663,7.0,31696.0,112
1248,1902,0.0,368234.0,368234.0,5.313,7.5,22420.75,117
1249,39964,30000000.0,100.0,6545360.0,2.906,4.8,23535.5,95
1250,12596,33000000.0,0.0,8406264.0,6.3260000000000005,5.9,31696.0,124
